s VOUT
0 0
0,0071 0,3805657280410841
0,007105505370530802 0,4545442405922821
0,007116516111592406 0,5852710754772181
0,0071385375937156135 0,7577681871350752
0,007182580557962028 0,8237095254882174
0,0072 0,8238581668581748
0,007208808592849282 0,8233703486481705
0,0072264257785478484 0,8221994947434182
0,0072616601499449806 0,8196358674424588
0,0073 0,8167913436209556
0,007307046874279427 0,8162685372946129
0,0073211406228382795 0,8152234870038267
0,007349328119955985 0,8131373520097543
0,0074 0,8094003921687639
0,007405637499423541 0,8089857693799399
0,007416912498270624 0,8081569220258072
0,007439462495964788 0,8065017021209621
0,007484562491353117 0,8032006645864798
0,0075 0,802073323465926
0,007509019999077666 0,801414274755968
0,007527059997232998 0,8000896368722769
0,0075631399935436605 0,7973013874907992
0,0076 0,792618167752046
0,007607215999262133 0,7900626116244077
0,007621647997786398 0,7780900720180138
0,0076505119948349284 0,6625286144975973
0,0077 0,0391879533316097
0,0077057727994097065 -0,056837963837018925
0,007717318398229119 -0,2551701213368198
0,007740409595867944 -0,6687162046834846
0,0077865919911455925 -1,5281486638233819
0,0078 -1,7811483797739827
0,007809236479055529 -1,914737591012578
0,00782770943716659 -2,182300229569354
0,007864655353388709 -2,7157566342048485
0,0079 -3,222785761127035
0,007907389183244424 -3,2690847987147302
0,007922167549733272 -3,361437254170233
0,007951724282710968 -3,544558080340512
0,008 -3,8392368316148167
0,00800591134659554 -3,8202356945188174
0,008017734039786617 -3,782374760486447
0,008041379426168773 -3,7071953413300407
0,008088670198933086 -3,559109663845402
0,0081 -3,524079058669781
0,008109458154552862 -3,4007673939543697
0,008128374463658586 -3,155823374151325
0,008166207081870037 -2,674120523743191
0,0082 -2,2535597082756276
0,00820756652364229 -2,0905908542791583
0,00822269957092687 -1,7677868118027853
0,00825296566549603 -1,137867203718564
0,0083 -0,2176480216343386
0,008306053218913832 -0,07775366920797722
0,008318159656741497 0,18981705744054606
0,008342372532396825 0,6419872547195781
0,00839079828370748 0,9159311813484455
0,0084 0,9170489849056873
0,008409685150262131 0,9168557035987324
0,008429055450786394 0,9155444794656715
0,008467796051834918 0,912371899384562
0,0085 0,9097055476901383
0,008507748120209706 0,9090652373772502
0,008523244360629116 0,9077855046284988
0,008554236841467937 0,9052314256391422
0,0086 0,9014732215814985
0,008606198496167764 0,9009655278336332
0,008618595488503291 0,8999507121556725
0,008643389473174347 0,8979245080391959
0,008692977442516459 0,8938857701403654
0,0087 0,8933152827618852
0,008709917593868423 0,89251059558937
0,008729752781605267 0,8909026693104742
0,008769423157078956 0,8876954650419612
0,0088 0,8852310701079258
0,008807934075094738 0,884592625616802
0,008823802225284214 0,8833139902679225
0,008855538525663165 0,8806477294139174
0,0089 0,8639817162149839
0,008906347260075791 0,8498448781685126
0,008919041780227371 0,7823842971145262
0,008944430820530532 0,435316056377967
0,008995208901136855 -0,6627076078594711
0,009 -0,7756865266458939
0,009009582197726287 -0,9849681092908796
0,009028746593178863 -1,4088687882296036
0,009067075384084014 -2,265544678147395
0,0091 -3,004619124225185
0,009107665758181031 -3,120022200439853
0,009122997274543092 -3,3497109040327895
0,009153660307267213 -3,806186114262755
0,0092 -4,488108074743729
0,009206132606544824 -4,515674059556634
0,009218397819634471 -4,570640840487644
0,009242928245813768 -4,679660587732795
0,009291989098172361 -4,8942116376035525
0,0093 -4,928803546025847
0,009309812170471717 -4,864896417427505
0,009329436511415155 -4,737781620419757
0,00936868519330203 -4,486871981998121
0,0094 -4,289905195416467
0,009407849736377375 -4,1546577735349075
0,009423549209132125 -3,885609786810491
0,009454948154641624 -3,3548517284200448
